makespan,max_load
8.040000000000000000e+02,4.150000000000000000e+02
8.300000000000000000e+02,4.130000000000000000e+02
6.940000000000000000e+02,4.290000000000000000e+02
8.950000000000000000e+02,4.080000000000000000e+02
7.670000000000000000e+02,4.240000000000000000e+02
7.560000000000000000e+02,4.250000000000000000e+02
7.820000000000000000e+02,4.200000000000000000e+02
6.920000000000000000e+02,4.780000000000000000e+02
9.290000000000000000e+02,4.020000000000000000e+02
