makespan,max_load
6.900000000000000000e+02,4.470000000000000000e+02
6.950000000000000000e+02,4.180000000000000000e+02
7.720000000000000000e+02,4.080000000000000000e+02
7.440000000000000000e+02,4.170000000000000000e+02
8.690000000000000000e+02,4.050000000000000000e+02
