makespan,max_load
6.050000000000000000e+02,3.930000000000000000e+02
6.170000000000000000e+02,3.860000000000000000e+02
6.170000000000000000e+02,3.860000000000000000e+02
7.170000000000000000e+02,3.840000000000000000e+02
5.910000000000000000e+02,4.030000000000000000e+02
5.950000000000000000e+02,3.940000000000000000e+02
